Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,167.0,8.0,0.34,6.0,0.0,0.0,1.0,0.04,0
2011,399.0,7.0,0.39,30.0,43.0,1.43,13.0,0.72,-12
2012,478.0,12.0,0.6,31.0,123.0,3.97,2.0,0.1,71
2013,672.0,15.0,0.72,42.0,126.0,3.0,0.0,0.0,24
2014,832.0,13.0,0.55,40.0,139.0,3.48,-12.0,-0.5,-13
2015,1044.0,15.0,0.58,55.0,271.0,4.93,31.0,1.19,15
2016,1190.0,3.0,0.12,65.0,299.0,4.6,23.0,0.88,-80
2017,1300.0,13.0,0.47,62.0,275.0,4.44,20.0,0.74,331
2018,1443.0,19.0,0.63,72.0,237.0,3.29,26.0,0.9,46
2019,1590.0,22.0,0.72,76.0,247.0,3.25,29.0,0.97,15
