Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,79.0,14.0,0.77,14.0,0.0,0.0,11.0,0.61,0
2011,154.0,33.0,1.37,56.0,391.0,6.98,62.0,2.58,135
2012,167.0,34.0,1.42,60.0,381.0,6.35,47.0,1.96,2
2013,176.0,43.0,1.72,73.0,604.0,8.27,90.0,3.6,26
2014,175.0,36.0,1.44,61.0,638.0,10.46,43.0,1.72,-16
2015,187.0,43.0,1.8,74.0,674.0,9.11,42.0,1.75,19
2016,199.0,46.0,1.92,78.0,767.0,9.83,84.0,3.5,6
2017,217.0,52.0,2.17,94.0,710.0,7.55,62.0,2.58,13
2018,320.0,99.0,2.81,143.0,819.0,5.73,139.0,3.97,90
2019,334.0,115.0,3.27,164.0,641.0,3.91,94.0,2.69,16
