Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,654.0,32.0,1.99,64.0,-53.0,-0.0,22.0,1.38,0
2012,791.0,43.0,2.37,85.0,-88.0,-0.0,47.0,2.61,34
2013,800.0,42.0,2.32,100.0,36.0,0.36,-102.0,-5.67,-2
2014,905.0,46.0,2.86,133.0,-26.0,-0.0,68.0,4.25,9
2015,956.0,64.0,2.27,149.0,-37.0,-0.0,83.0,2.96,39
2016,828.0,25.0,1.02,93.0,-96.0,-0.0,35.0,1.46,-60
2017,959.0,20.0,1.65,105.0,74.0,0.7,42.0,3.5,-20
2018,1088.0,-29.0,1.94,132.0,166.0,1.26,89.0,-5.93,-244
2019,1181.0,63.0,2.84,171.0,162.0,0.95,92.0,4.18,317
2020,1306.0,75.0,3.99,167.0,164.0,0.98,106.0,5.89,19
