Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0
2011,14.0,0.0,0.0,2.0,48.0,24.0,10.0,1.67,-100
2012,16.0,4.0,0.8,4.0,40.0,10.0,8.0,1.6,39900
2013,16.0,2.0,0.4,2.0,31.0,15.5,4.0,0.8,-50
2014,16.0,4.0,0.8,4.0,29.0,7.25,2.0,0.4,99
2015,16.0,4.0,0.8,4.0,30.0,7.5,6.0,1.2,0
2016,16.0,4.0,0.8,4.0,35.0,8.75,3.0,0.6,0
2017,17.0,4.0,0.8,4.0,30.0,7.5,-1.0,-0.2,0
2018,20.0,4.0,0.8,4.0,34.0,8.5,0.0,0.0,0
2019,20.0,4.0,0.8,4.0,35.0,8.75,3.0,0.6,0
2020,20.0,4.0,0.8,4.0,29.0,7.25,1.0,0.2,0
