Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,48876.0,6603.0,1.24,16152.0,0.0,0.0,3121.0,0.59,0
2009,107808.0,11601.0,1.69,32601.0,59757.0,1.83,14518.0,2.15,75
2010,106565.0,10217.0,1.81,31104.0,45581.0,1.47,16253.0,2.93,-11
2011,110875.0,10198.0,2.49,29362.0,41198.0,1.4,11739.0,2.88,0
2012,115846.0,10557.0,2.71,28604.0,48424.0,1.69,14398.0,3.71,3
2013,120550.0,23547.0,3.98,48408.0,39462.0,0.82,22214.0,3.77,123
2014,127079.0,11956.0,4.8,34938.0,102118.0,2.92,13440.0,5.41,-49
2015,131620.0,18375.0,4.36,49263.0,104909.0,2.13,21252.0,5.06,53
2016,125980.0,13608.0,3.19,41388.0,105198.0,2.54,4630.0,1.09,-25
2017,126034.0,30550.0,7.34,42358.0,115016.0,2.72,7071.0,1.7,124
2018,130863.0,16039.0,3.74,42045.0,110318.0,2.62,17681.0,4.15,-47
2019,170547.0,19788.0,4.76,44160.0,108895.0,2.47,17807.0,4.3,23
2020,170029.0,18915.0,4.55,42797.0,110689.0,2.59,18544.0,4.48,-4
