Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-6.0,-0.16,-3.0,0.0,0.0,-3.0,-0.08,0
2011,0.0,-12.0,-0.2,-12.0,-6.0,-0.0,-13.0,-0.22,-100
2012,0.0,-20.0,-0.27,-16.0,-9.0,-0.0,-16.0,-0.21,-66
2013,0.0,-26.0,-3.26,-25.0,-17.0,-0.0,-20.0,-2.5,-30
2014,0.0,-21.0,-2.35,-21.0,-11.0,-0.0,-21.0,-2.33,19
2015,2.0,-15.0,-1.66,-13.0,-2.0,-0.0,-10.0,-1.11,28
2016,7.0,-20.0,-1.68,-18.0,-1.0,-0.0,-15.0,-1.25,-33
2017,1.0,-17.0,-1.01,-16.0,0.0,0.0,-17.0,-1.0,14
2018,4.0,-19.0,-0.77,-18.0,2.0,0.0,-7.0,-0.29,-11
2019,4.0,-8.0,-0.24,-6.0,3.0,0.0,-2.0,-0.06,57
