Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,26.0,2.0,0.12,3.0,58.0,19.33,5.0,0.28,0
2011,55.0,4.0,0.22,11.0,90.0,8.18,26.0,1.44,99
2012,53.0,11.0,0.62,27.0,98.0,3.63,29.0,1.61,174
2013,60.0,11.0,0.66,28.0,149.0,5.32,25.0,1.47,0
2014,60.0,14.0,0.84,30.0,85.0,2.83,22.0,1.29,27
2015,75.0,17.0,0.89,35.0,63.0,1.8,28.0,1.47,21
2016,89.0,17.0,0.85,35.0,81.0,2.31,30.0,1.5,0
2017,78.0,15.0,0.58,32.0,-14.0,-0.0,33.0,1.27,-11
2018,0.0,-31.0,-0.48,-30.0,-50.0,-0.0,-21.0,-0.34,-306
2019,0.0,-34.0,-0.4,-33.0,-42.0,-0.0,-25.0,-0.31,-9
