Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2789.0,192.0,3.68,837.0,5390.0,6.44,834.0,16.04,0
2011,3171.0,313.0,6.26,1055.0,5227.0,4.95,938.0,18.76,62
2012,3639.0,420.0,8.4,1248.0,6092.0,4.88,1017.0,20.34,34
2013,4318.0,493.0,10.06,1405.0,6422.0,4.57,869.0,17.73,17
2014,5301.0,514.0,9.18,1433.0,8323.0,5.81,1186.0,21.18,4
2015,6438.0,604.0,9.9,1783.0,10331.0,5.79,1568.0,25.7,17
2016,7136.0,515.0,8.87,1811.0,10697.0,5.91,1908.0,32.9,-14
2017,7718.0,787.0,14.31,2185.0,10696.0,4.9,2385.0,43.36,52
2018,7789.0,960.0,17.44,2427.0,9526.0,3.93,2555.0,46.45,21
2019,5580.0,278.0,5.56,1598.0,6259.0,3.92,1075.0,21.5,-70
2020,5627.0,159.0,3.21,1324.0,4980.0,3.76,1060.0,22.55,-42
