Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-4.0,-4.0,-4.0,0.0,0.0,-1.0,-1.0,0
2011,2.0,-1.0,-1.0,-2.0,-4.0,-0.0,-5.0,-5.0,74
2012,2.0,-4.0,-4.0,-4.0,-4.0,-0.0,-5.0,-5.0,-304
2013,3.0,-17.0,-17.0,-17.0,-3.0,-0.0,-4.0,-4.0,-326
2014,4.0,-28.0,-28.0,-19.0,-3.0,-0.0,-8.0,-8.0,-64
2015,2.0,-50.0,-50.0,-43.0,-3.0,-0.0,-5.0,-5.0,-78
2016,4.0,-7.0,-7.0,-2.0,-6.0,-0.0,-3.0,-3.0,85
2017,4.0,-2.0,-2.0,-2.0,-3.0,-0.0,-4.0,-4.0,71
2018,1.0,2.0,2.0,-4.0,-3.0,-0.0,-5.0,-5.0,200
2019,1.0,-4.0,-2.0,-6.0,-2.0,-0.0,-4.0,-2.0,-299
