Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,876.0,99.0,2.31,294.0,774.0,2.63,51.0,1.19,0
2011,916.0,101.0,2.46,326.0,874.0,2.68,61.0,1.49,2
2012,851.0,88.0,2.26,302.0,910.0,3.01,57.0,1.46,-12
2013,889.0,87.0,2.19,299.0,988.0,3.3,-6.0,-0.15,-1
2014,915.0,90.0,2.25,294.0,1123.0,3.82,-55.0,-1.38,3
2015,847.0,81.0,2.04,300.0,1255.0,4.18,-34.0,-0.85,-10
2016,885.0,96.0,2.4,341.0,1351.0,3.96,11.0,0.28,18
2017,915.0,98.0,2.45,349.0,1362.0,3.9,98.0,2.45,2
2018,901.0,85.0,2.12,330.0,1421.0,4.31,46.0,1.15,-13
2019,861.0,121.0,3.02,334.0,1488.0,4.46,55.0,1.38,42
