Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3291.0,497.0,4.06,749.0,622.0,0.83,1018.0,8.34,0
2011,3297.0,495.0,4.58,723.0,930.0,1.29,855.0,7.92,0
2012,3508.0,526.0,3.65,764.0,1247.0,1.63,937.0,6.51,6
2013,3412.0,526.0,3.84,753.0,1183.0,1.57,1109.0,8.09,0
2014,3542.0,540.0,4.16,783.0,1164.0,1.49,853.0,6.56,2
2015,3687.0,525.0,4.21,764.0,1172.0,1.53,1083.0,8.66,-2
2016,3849.0,548.0,4.57,770.0,1321.0,1.72,1373.0,11.44,4
2017,4069.0,1453.0,12.53,828.0,1342.0,1.62,1409.0,12.15,165
2018,4212.0,699.0,6.22,861.0,1543.0,1.79,1234.0,11.02,-51
2019,4442.0,759.0,6.94,930.0,1571.0,1.69,1321.0,12.12,8
