Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4597.0,-8.0,0.0,257.0,0.0,0.0,356.0,0.0,0
2011,9601.0,18.0,0.12,690.0,3967.0,5.75,170.0,1.13,325
2012,10127.0,117.0,0.8,733.0,3734.0,5.09,277.0,1.94,549
2013,10767.0,132.0,1.1,725.0,3062.0,4.22,321.0,2.7,12
2014,12074.0,242.0,1.41,887.0,2821.0,3.18,381.0,2.24,83
2015,12988.0,401.0,2.33,1064.0,3222.0,3.03,188.0,1.1,65
2016,13671.0,422.0,2.53,1074.0,2970.0,2.77,541.0,3.28,5
2017,14832.0,521.0,3.3,1128.0,3091.0,2.74,696.0,4.43,23
2018,16239.0,642.0,4.18,1253.0,3003.0,2.4,822.0,5.37,23
2019,18029.0,734.0,4.97,1374.0,3163.0,2.3,790.0,5.37,14
