Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0
2015,0.0,-18.0,-3.0,-18.0,-84.0,-0.0,-22.0,-3.67,-1617
2016,0.0,-46.0,-2.19,-46.0,-137.0,-0.0,-36.0,-1.71,-164
2017,2.0,-66.0,-2.36,-68.0,-193.0,-0.0,-57.0,-2.04,-44
2018,12.0,-131.0,-4.07,-129.0,-138.0,-0.0,-102.0,-3.19,-100
2019,3.0,-159.0,-3.86,-154.0,-74.0,-0.0,-99.0,-2.41,-21
