Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,100434.0,11728.0,3.03,20425.0,337646.0,16.53,122797.0,31.8,0
2010,102694.0,17370.0,4.39,29824.0,312774.0,10.49,-3752.0,-0.95,48
2011,97234.0,18976.0,4.86,31854.0,270712.0,8.5,95932.0,24.6,9
2012,97031.0,21284.0,5.58,34064.0,277304.0,8.14,25079.0,6.58,12
2013,97367.0,17886.0,4.74,31981.0,313960.0,9.82,107953.0,28.54,-15
2014,95112.0,21745.0,5.78,35458.0,345114.0,9.73,36593.0,9.72,21
2015,93543.0,24442.0,6.53,35642.0,304828.0,8.55,73466.0,19.64,12
2016,95668.0,24733.0,6.76,40014.0,305815.0,7.64,20196.0,5.52,1
2017,99624.0,24441.0,6.89,42079.0,310055.0,7.37,-2501.0,-0.7,-1
2018,109029.0,32474.0,9.49,48555.0,328983.0,6.78,14187.0,4.16,32
2019,115627.0,36431.0,11.26,52913.0,310714.0,5.87,6046.0,1.87,12
