Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,874.0,61.0,2.77,83.0,64.0,0.77,65.0,2.95,0
2012,946.0,39.0,1.78,87.0,28.0,0.32,83.0,3.77,-36
2013,982.0,50.0,2.27,103.0,17.0,0.17,49.0,2.23,28
2014,979.0,41.0,1.86,100.0,44.0,0.44,35.0,1.59,-18
2015,970.0,44.0,2.0,92.0,30.0,0.33,48.0,2.18,7
2016,1055.0,59.0,2.68,119.0,36.0,0.3,77.0,3.5,34
2017,1114.0,37.0,1.68,122.0,45.0,0.37,42.0,1.91,-37
2018,1089.0,40.0,1.8,103.0,39.0,0.38,51.0,2.32,8
2019,1136.0,56.0,2.53,121.0,47.0,0.39,62.0,2.82,39
2020,1107.0,52.0,2.35,117.0,97.0,0.83,55.0,2.5,-7
