Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,23.0,4.0,2.0,4.0,2.0,0.5,2.0,1.0,0
2012,30.0,4.0,2.0,4.0,4.0,1.0,-3.0,-1.5,0
2013,33.0,4.0,2.0,4.0,10.0,2.5,0.0,0.0,0
2014,41.0,4.0,2.0,4.0,6.0,1.5,0.0,0.0,0
2015,41.0,2.0,1.0,4.0,5.0,1.25,0.0,0.0,-50
2016,33.0,2.0,1.0,4.0,4.0,1.0,-2.0,-1.0,0
2017,29.0,-2.0,-1.0,2.0,1.0,0.5,-2.0,-1.0,-199
2018,32.0,4.0,1.32,4.0,3.0,0.75,0.0,0.0,301
