Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,923.0,65.0,2.24,153.0,700.0,4.58,-7.0,-0.24,0
2011,826.0,88.0,2.93,172.0,740.0,4.3,2.0,0.07,35
2012,703.0,91.0,3.03,160.0,960.0,6.0,-135.0,-4.5,3
2013,729.0,81.0,1.29,128.0,1051.0,8.21,-158.0,-2.51,-10
2014,886.0,95.0,1.44,200.0,1250.0,6.25,-180.0,-2.73,17
2015,957.0,104.0,1.53,237.0,1455.0,6.14,-158.0,-2.32,9
2016,1035.0,118.0,1.55,287.0,1318.0,4.59,-16.0,-0.21,13
2017,1241.0,-3.0,-0.04,119.0,1525.0,12.82,-79.0,-1.0,-102
2018,3281.0,18.0,0.22,201.0,3079.0,15.32,494.0,5.88,702
2019,443.0,77.0,0.84,153.0,3380.0,22.09,-355.0,-3.86,327
