Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,426.0,176.0,3.73,248.0,904.0,3.65,68.0,1.45,0
2016,611.0,248.0,5.15,351.0,1561.0,4.45,328.0,6.83,40
2017,653.0,223.0,3.84,381.0,2309.0,6.06,298.0,5.14,-10
2018,792.0,465.0,4.25,464.0,3228.0,6.96,274.0,2.51,108
2019,866.0,447.0,2.51,489.0,3485.0,7.13,392.0,2.23,-3
