Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,73.0,5.0,0.21,5.0,0.0,0.0,4.0,0.17,0
2011,150.0,4.0,0.2,18.0,-121.0,-0.0,16.0,0.76,-20
2012,154.0,7.0,0.35,19.0,-134.0,-0.0,19.0,0.95,74
2013,178.0,3.0,0.16,10.0,-103.0,-0.0,13.0,0.68,-57
2014,177.0,-16.0,-0.89,1.0,-46.0,-0.0,-2.0,-0.11,-631
2015,188.0,-6.0,-0.33,2.0,-59.0,-0.0,8.0,0.44,62
2016,185.0,-4.0,-0.23,-1.0,-56.0,-0.0,-1.0,-0.06,33
2017,170.0,-25.0,-1.38,-22.0,-37.0,-0.0,-19.0,-1.06,-526
2018,249.0,2.0,0.1,10.0,-3.0,-0.0,-12.0,-0.6,108
2019,435.0,67.0,2.81,108.0,1.0,0.01,-79.0,-3.29,3233
