Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,18.0,2.0,0.16,1.0,0.0,0.0,1.0,0.08,0
2011,30.0,-9.0,-0.64,-10.0,-115.0,-0.0,1.0,0.07,-547
2012,26.0,5.0,0.35,8.0,-131.0,-0.0,4.0,0.29,155
2013,23.0,5.0,0.34,7.0,-124.0,-0.0,7.0,0.47,0
2014,28.0,5.0,0.31,10.0,-93.0,-0.0,3.0,0.19,0
2015,30.0,5.0,0.31,11.0,-117.0,-0.0,3.0,0.19,0
2016,32.0,6.0,0.38,12.0,-105.0,-0.0,4.0,0.25,19
2017,34.0,6.0,0.38,16.0,-98.0,-0.0,1.0,0.06,0
2018,36.0,12.0,0.72,19.0,-210.0,-0.0,7.0,0.44,99
2019,41.0,14.0,0.87,21.0,-208.0,-0.0,8.0,0.5,16
2020,42.0,12.0,0.74,20.0,-191.0,-0.0,10.0,0.63,-14
