Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,152.0,1.0,0.1,6.0,0.0,0.0,11.0,1.1,0
2011,303.0,15.0,1.5,33.0,-73.0,-0.0,25.0,2.5,1385
2012,268.0,-52.0,-5.2,-53.0,-53.0,-0.0,-10.0,-1.0,-446
2013,277.0,9.0,0.9,22.0,-50.0,-0.0,15.0,1.5,117
2014,305.0,12.0,1.32,28.0,-47.0,-0.0,25.0,2.78,33
2015,302.0,5.0,0.55,17.0,-37.0,-0.0,3.0,0.33,-58
2016,322.0,13.0,1.63,29.0,-53.0,-0.0,35.0,4.38,159
2017,369.0,6.0,0.76,23.0,-54.0,-0.0,37.0,4.63,-53
2018,415.0,19.0,2.37,38.0,-38.0,-0.0,21.0,2.63,216
2019,449.0,18.0,2.24,47.0,-25.0,-0.0,11.0,1.38,-5
2020,470.0,20.0,2.49,52.0,55.0,1.06,-4.0,-0.5,11
