Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,19.0,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0
2011,32.0,4.0,0.4,4.0,-10.0,-0.0,-1.0,-0.1,99
2012,32.0,2.0,0.26,0.0,-11.0,0.0,-4.0,-0.5,-50
2013,36.0,4.0,0.4,4.0,-13.0,-0.0,-4.0,-0.4,99
2014,41.0,11.0,1.1,4.0,-13.0,-0.0,0.0,0.0,174
2015,40.0,2.0,0.2,2.0,-9.0,-0.0,-6.0,-0.6,-81
2016,43.0,-11.0,-1.1,-2.0,-23.0,-0.0,-4.0,-0.4,-647
2017,40.0,-11.0,-0.99,-10.0,-21.0,-0.0,-6.0,-0.55,0
2018,41.0,-11.0,-0.91,-10.0,-21.0,-0.0,-12.0,-1.0,0
2019,41.0,-7.0,-0.52,-6.0,-12.0,-0.0,-11.0,-0.85,36
