Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,103.0,-20.0,-0.69,2.0,0.0,0.0,-5.0,-0.17,0
2011,260.0,-27.0,-0.72,22.0,-15.0,-0.0,-5.0,-0.13,-35
2012,277.0,-21.0,-0.54,4.0,88.0,22.0,-8.0,-0.2,22
2013,240.0,-272.0,-5.68,-169.0,18.0,0.0,-71.0,-1.48,-1195
2014,296.0,-258.0,-5.07,-191.0,52.0,0.0,-161.0,-3.16,5
2015,403.0,-296.0,-4.63,-112.0,424.0,0.0,-235.0,-3.67,-14
2016,689.0,-430.0,-4.22,46.0,551.0,11.98,-10.0,-0.1,-45
2017,743.0,-201.0,-1.93,108.0,727.0,6.73,-246.0,-2.37,53
2018,835.0,-167.0,-1.47,52.0,923.0,17.75,-132.0,-1.18,16
2019,867.0,-178.0,-1.4,47.0,970.0,20.64,-135.0,-1.07,-6
