Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,8.0,4.0,2.0,4.0,17.0,4.25,6.0,3.0,0
2012,12.0,4.0,2.0,4.0,-11.0,-0.0,-5.0,-2.5,0
2013,12.0,4.0,2.0,4.0,19.0,4.75,6.0,3.0,0
2014,12.0,4.0,2.0,4.0,-1.0,-0.0,-6.0,-3.0,0
2015,13.0,4.0,4.0,4.0,17.0,4.25,-5.0,-5.0,0
2016,14.0,4.0,4.0,4.0,43.0,10.75,3.0,3.0,0
2017,16.0,4.0,4.0,4.0,37.0,9.25,2.0,2.0,0
2018,16.0,4.0,4.0,4.0,-4.0,-0.0,11.0,11.0,0
2019,16.0,4.0,4.0,4.0,-16.0,-0.0,4.0,4.0,0
2020,16.0,4.0,4.0,4.0,-12.0,-0.0,-5.0,-5.0,0
