Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2011,21.0,2.0,0.5,2.0,-1.0,-0.0,10.0,2.5,98
2012,20.0,2.0,0.4,2.0,26.0,13.0,12.0,2.4,0
2013,20.0,4.0,0.8,4.0,33.0,8.25,9.0,1.8,99
2014,21.0,4.0,0.8,5.0,47.0,9.4,8.0,1.6,0
2015,20.0,4.0,0.8,5.0,35.0,7.0,9.0,1.8,0
2016,22.0,4.0,0.8,4.0,60.0,15.0,7.0,1.4,0
2017,25.0,2.0,0.4,3.0,79.0,26.33,5.0,1.0,-50
2018,36.0,4.0,0.56,7.0,53.0,7.57,11.0,1.57,99
2019,51.0,7.0,0.64,13.0,106.0,8.15,-5.0,-0.45,74
