Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,7.0,2.0,0.04,2.0,-2.0,-0.0,-4.0,-0.09,0
2011,14.0,4.0,0.08,4.0,-2.0,-0.0,0.0,0.0,99
2012,15.0,2.0,0.04,2.0,-1.0,-0.0,-4.0,-0.09,-50
2013,34.0,5.0,0.1,8.0,-4.0,-0.0,-3.0,-0.07,148
2014,49.0,4.0,0.08,9.0,-14.0,-0.0,-6.0,-0.12,-20
2015,25.0,0.0,0.0,0.0,-21.0,0.0,8.0,0.15,-100
2016,18.0,0.0,0.0,0.0,-16.0,0.0,4.0,0.07,-100
2017,36.0,4.0,0.08,7.0,-15.0,-0.0,2.0,0.04,39900
2018,44.0,4.0,0.08,7.0,-14.0,-0.0,0.0,0.0,0
2019,37.0,2.0,0.04,3.0,-10.0,-0.0,3.0,0.06,-50
