Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-3.0,-0.6,-3.0,0.0,0.0,-2.0,-0.4,0
2011,4.0,-5.0,-1.0,-5.0,6.0,0.0,-4.0,-0.8,-67
2012,4.0,-10.0,-10.0,-9.0,-8.0,-0.0,-5.0,-5.0,-100
2013,4.0,-15.0,-15.0,-15.0,-15.0,-0.0,-8.0,-8.0,-50
2014,4.0,-4.0,-4.0,-4.0,-9.0,-0.0,-6.0,-6.0,73
2015,0.0,-10.0,-10.0,-10.0,-4.0,-0.0,-7.0,-7.0,-150
2016,0.0,-6.0,-6.0,-7.0,-3.0,-0.0,-5.0,-5.0,39
2017,0.0,-5.0,-5.0,-4.0,-5.0,-0.0,-4.0,-4.0,16
2018,0.0,-8.0,-8.0,-8.0,-19.0,-0.0,-9.0,-9.0,-60
2019,0.0,-13.0,-0.3,-13.0,-17.0,-0.0,-13.0,-0.31,-62
