Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4.0,4.0,0.04,4.0,0.0,0.0,0.0,0.0,0
2011,4.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0
2012,4.0,-2.0,-2.0,4.0,1.0,0.25,0.0,0.0,-149
2013,4.0,4.0,0.16,4.0,1.0,0.25,0.0,0.0,301
2014,4.0,0.0,0.0,2.0,4.0,2.0,-2.0,-2.0,-100
2015,4.0,-2.0,-2.0,0.0,5.0,0.0,-2.0,-2.0,-20099
2016,4.0,-5.0,-5.0,-5.0,4.0,0.0,1.0,1.0,-151
2017,4.0,-4.0,-4.0,4.0,1.0,0.25,-4.0,-4.0,19
2018,4.0,-2.0,-2.0,4.0,0.0,0.0,-2.0,-2.0,49
2019,4.0,0.0,0.0,4.0,-1.0,-0.0,0.0,0.0,100
2020,4.0,-2.0,-1.5,4.0,0.0,0.0,0.0,0.0,-20099
