Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,439.0,9.0,0.81,32.0,0.0,0.0,13.0,1.18,0
2011,941.0,14.0,1.26,53.0,107.0,2.02,21.0,1.91,55
2012,1104.0,7.0,0.7,39.0,75.0,1.92,32.0,3.2,-50
2013,797.0,17.0,1.41,42.0,25.0,0.6,46.0,3.83,142
2014,1091.0,20.0,1.41,76.0,439.0,5.78,32.0,2.29,17
2015,1476.0,82.0,4.82,62.0,220.0,3.55,-17.0,-1.0,309
2016,1233.0,88.0,5.48,93.0,-70.0,-0.0,3.0,0.19,7
2017,1316.0,53.0,3.78,81.0,-49.0,-0.0,37.0,2.64,-39
2018,1383.0,-19.0,3.8,51.0,-3.0,-0.0,-7.0,1.4,-135
2019,1507.0,2.0,0.16,11.0,-59.0,-0.0,50.0,4.17,110
