Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1.0,2.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2011,0.0,-7.0,-0.04,-4.0,0.0,0.0,-8.0,-0.03,-299
2012,0.0,-10.0,-5.0,-2.0,0.0,0.0,-6.0,-3.0,-50
2013,0.0,-18.0,-3.6,-14.0,-20.0,-0.0,-7.0,-1.4,-89
2014,1.0,-15.0,-0.88,-16.0,-17.0,-0.0,-15.0,-0.88,17
2015,0.0,-45.0,-1.6,-46.0,-111.0,-0.0,-25.0,-0.89,-214
2016,4.0,-71.0,-2.03,-74.0,-151.0,-0.0,-12.0,-0.34,-59
2017,10.0,-92.0,-2.31,-95.0,-69.0,-0.0,-79.0,-1.98,-30
2018,5.0,-65.0,-1.26,-64.0,-44.0,-0.0,-65.0,-1.27,29
2019,22.0,-16.0,-1.06,-14.0,-32.0,-0.0,-35.0,-2.33,76
2020,4.0,-35.0,-1.99,-34.0,-34.0,-0.0,-30.0,-0.59,-126
