Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,50.0,4.0,0.16,6.0,0.0,0.0,33.0,1.38,0
2011,129.0,24.0,1.31,46.0,321.0,6.98,22.0,1.22,498
2012,149.0,26.0,1.35,54.0,389.0,7.2,29.0,1.53,8
2013,143.0,32.0,1.76,58.0,307.0,5.29,23.0,1.28,23
2014,132.0,25.0,1.3,46.0,398.0,8.65,27.0,1.42,-21
2015,139.0,36.0,1.88,63.0,390.0,6.19,43.0,2.26,43
2016,162.0,47.0,2.35,79.0,328.0,4.15,77.0,3.85,30
2017,209.0,46.0,2.07,93.0,453.0,4.87,42.0,1.91,-2
2018,228.0,87.0,3.76,111.0,320.0,2.88,103.0,4.48,89
2019,237.0,92.0,3.52,80.0,554.0,6.93,85.0,3.27,5
