Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,17.0,2.0,0.34,1.0,0.0,0.0,1.0,0.17,0
2011,25.0,-2.0,-0.34,0.0,2.0,0.0,0.0,0.0,-133
2012,28.0,-4.0,-0.67,-2.0,4.0,0.0,-4.0,-0.67,-203
2013,26.0,-4.0,-0.68,-4.0,3.0,0.0,0.0,0.0,0
2014,27.0,0.0,0.0,0.0,3.0,0.0,-3.0,-0.5,133
2015,19.0,-5.0,-0.84,-4.0,6.0,0.0,-5.0,-0.83,-496
2016,20.0,-2.0,-0.28,2.0,4.0,2.0,0.0,0.0,74
2017,21.0,-2.0,-0.28,2.0,4.0,2.0,-4.0,-0.57,-1
2018,20.0,-4.0,-0.48,-2.0,5.0,0.0,-2.0,-0.25,-203
2019,19.0,0.0,0.0,0.0,2.0,0.0,1.0,0.11,133
