Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,18.0,4.0,1.0,0.0,-1.0,0.0,-2.0,-0.5,0
2012,20.0,4.0,1.0,-2.0,-2.0,-0.0,-4.0,-1.0,0
2013,21.0,4.0,1.0,0.0,-2.0,0.0,-1.0,-0.25,0
2014,25.0,4.0,1.0,4.0,-5.0,-0.0,1.0,0.25,0
2015,29.0,2.0,0.5,-2.0,-2.0,-0.0,-6.0,-1.5,-50
2016,31.0,-3.0,-0.75,-5.0,-2.0,-0.0,-4.0,-1.0,-249
2017,37.0,4.0,1.0,0.0,-3.0,0.0,1.0,0.25,233
2018,49.0,6.0,1.5,2.0,-3.0,-0.0,-2.0,-0.5,49
2019,54.0,4.0,4.0,2.0,-8.0,-0.0,0.0,0.0,-33
2020,54.0,4.0,2.22,0.0,-11.0,0.0,4.0,0.44,0
