Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2011,11.0,4.0,4.0,4.0,-9.0,-0.0,-5.0,-5.0,99
2012,7.0,-2.0,-2.0,-2.0,-6.0,-0.0,-5.0,-5.0,-149
2013,6.0,-2.0,-2.0,-2.0,-3.0,-0.0,-4.0,-4.0,0
2014,5.0,-2.0,-2.0,-2.0,-3.0,-0.0,-6.0,-6.0,0
2015,5.0,-2.0,-2.0,-2.0,-3.0,-0.0,-3.0,-3.0,0
2016,4.0,-4.0,-4.0,-4.0,-3.0,-0.0,-3.0,-3.0,-101
2017,4.0,-2.0,-2.0,-2.0,-2.0,-0.0,-3.0,-3.0,49
2018,5.0,-2.0,-2.0,-2.0,-1.0,-0.0,-2.0,-2.0,0
2019,8.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,100
