Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,15.0,-28.0,-1.47,-12.0,0.0,0.0,-11.0,-0.58,0
2011,56.0,-31.0,-0.99,-22.0,-13.0,-0.0,-32.0,-1.03,-10
2012,32.0,-70.0,-1.1,-60.0,-44.0,-0.0,-43.0,-0.67,-125
2013,34.0,-122.0,-1.42,-112.0,-80.0,-0.0,-48.0,-0.56,-74
2014,17.0,-36.0,-7.2,-29.0,-43.0,-0.0,-80.0,-16.0,70
2015,54.0,-20.0,-4.0,-13.0,-19.0,-0.0,-33.0,-6.6,44
2016,6.0,-52.0,-8.66,-45.0,17.0,0.0,-35.0,-5.83,-160
2017,52.0,16.0,2.28,18.0,-29.0,-0.0,5.0,0.71,130
2018,5.0,-11.0,-1.36,-12.0,-23.0,-0.0,-11.0,-1.38,-168
2019,18.0,-2.0,-0.26,0.0,-24.0,0.0,-1.0,-0.13,81
