Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,162.0,4.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2014,690.0,-4.0,-0.12,83.0,277.0,3.34,-19.0,-0.59,-199
2015,746.0,58.0,1.49,114.0,259.0,2.27,50.0,1.28,1553
2016,750.0,81.0,2.07,115.0,316.0,2.75,2.0,0.05,39
2017,761.0,63.0,1.59,123.0,256.0,2.08,79.0,1.98,-22
2018,817.0,63.0,1.59,126.0,232.0,1.84,52.0,1.3,0
2019,826.0,52.0,3.98,110.0,244.0,2.22,16.0,1.23,-17
2020,811.0,35.0,2.0,90.0,297.0,3.3,26.0,0.65,-32
