Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,354.0,10.0,0.46,9.0,0.0,0.0,37.0,1.68,0
2010,735.0,31.0,1.4,66.0,-94.0,-0.0,53.0,2.41,190
2011,907.0,39.0,1.77,78.0,-57.0,-0.0,-1.0,-0.05,24
2012,934.0,39.0,1.69,75.0,-81.0,-0.0,5.0,0.22,0
2013,931.0,38.0,1.66,78.0,-50.0,-0.0,-19.0,-0.83,-2
2014,974.0,32.0,1.39,75.0,-4.0,-0.0,-6.0,-0.26,-15
2015,982.0,29.0,1.26,76.0,-17.0,-0.0,18.0,0.78,-9
2016,1145.0,53.0,2.3,110.0,-72.0,-0.0,109.0,4.74,79
2017,1183.0,37.0,1.6,80.0,-60.0,-0.0,24.0,1.04,-29
2018,1170.0,-61.0,-2.77,-58.0,34.0,0.0,-53.0,-2.41,-257
2019,1167.0,21.0,0.95,51.0,-47.0,-0.0,89.0,4.05,136
