Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,14.0,2.0,0.66,2.0,0.0,0.0,-3.0,-1.0,0
2011,29.0,4.0,1.32,6.0,59.0,9.83,4.0,1.33,99
2012,32.0,4.0,1.32,7.0,63.0,9.0,7.0,2.33,0
2013,35.0,4.0,1.32,10.0,71.0,7.1,2.0,0.67,0
2014,38.0,4.0,1.0,10.0,71.0,7.1,5.0,1.25,0
2015,38.0,4.0,1.0,9.0,117.0,13.0,6.0,1.5,0
2016,41.0,5.0,1.25,12.0,170.0,14.17,6.0,1.5,24
2017,45.0,5.0,1.25,17.0,164.0,9.65,6.0,1.5,0
2018,52.0,9.0,1.8,15.0,66.0,4.4,14.0,2.8,79
2019,58.0,13.0,2.6,20.0,55.0,2.75,11.0,2.2,44
