Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,476.0,231.0,2.65,1325.0,13.0,0.01,19.0,0.22,0
2014,529.0,57.0,0.55,61.0,284.0,4.66,121.0,1.17,-75
2015,576.0,-88.0,-0.85,-91.0,677.0,0.0,188.0,1.81,-254
2016,707.0,30.0,0.29,39.0,1004.0,25.74,4.0,0.04,134
2017,925.0,280.0,2.75,291.0,905.0,3.11,-78.0,-0.76,833
2018,367.0,-317.0,-3.26,-316.0,11.0,0.0,14.0,0.14,-213
2019,535.0,-160.0,-1.74,-159.0,60.0,0.0,72.0,0.78,49
