Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,172.0,8.0,1.14,8.0,0.0,0.0,4.0,0.57,0
2011,367.0,74.0,3.7,32.0,21.0,0.66,15.0,0.75,732
2012,406.0,14.0,0.7,34.0,9.0,0.26,15.0,0.75,-80
2013,410.0,7.0,0.35,18.0,8.0,0.44,10.0,0.5,-46
2014,406.0,9.0,0.48,26.0,55.0,2.12,15.0,0.79,24
2015,423.0,4.0,0.27,16.0,42.0,2.63,18.0,1.2,-50
2016,408.0,-74.0,-5.28,-1.0,40.0,0.0,8.0,0.57,-1557
2017,406.0,-9.0,-0.59,4.0,37.0,9.25,4.0,0.27,89
2018,397.0,-15.0,-0.99,-1.0,83.0,0.0,1.0,0.07,-75
