Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,14.0,2.0,0.18,3.0,-25.0,-0.0,3.0,0.27,0
2013,26.0,3.0,0.27,5.0,-16.0,-0.0,2.0,0.18,49
2014,32.0,4.0,0.36,7.0,-12.0,-0.0,2.0,0.18,32
2015,36.0,0.0,0.0,0.0,-10.0,0.0,-4.0,-0.4,-100
2016,52.0,7.0,0.7,9.0,-17.0,-0.0,8.0,0.8,69900
2017,47.0,-2.0,-0.2,0.0,-17.0,0.0,-4.0,-0.4,-128
2018,5497.0,415.0,1.16,439.0,-1421.0,-0.0,350.0,0.99,20954
2019,5063.0,344.0,0.97,622.0,-270.0,-0.0,419.0,1.2,-17
