Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,73.0,24.0,12.0,12.0,-3.0,-0.0,8.0,4.0,0
2014,111.0,6.0,0.32,20.0,-54.0,-0.0,11.0,0.61,-75
2015,157.0,9.0,0.45,26.0,-81.0,-0.0,33.0,1.65,49
2016,200.0,19.0,0.88,34.0,-113.0,-0.0,26.0,1.24,110
2017,248.0,19.0,0.9,39.0,-172.0,-0.0,55.0,2.62,0
2018,357.0,50.0,2.25,47.0,-239.0,-0.0,53.0,2.41,163
2019,360.0,20.0,0.9,32.0,-209.0,-0.0,36.0,1.64,-60
