Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,27.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0
2011,71.0,0.0,0.0,2.0,-15.0,-0.0,-2.0,-0.67,-100
2012,84.0,7.0,2.32,5.0,-20.0,-0.0,1.0,0.33,69900
2013,85.0,0.0,0.0,2.0,-18.0,-0.0,-3.0,-1.0,-100
2014,82.0,2.0,0.66,4.0,-16.0,-0.0,-4.0,-1.33,19900
2015,87.0,0.0,0.0,0.0,-11.0,0.0,-6.0,-2.0,-100
2016,101.0,4.0,1.32,4.0,-13.0,-0.0,0.0,0.0,39900
2017,109.0,2.0,0.66,5.0,-13.0,-0.0,-1.0,-0.33,-50
2018,70.0,15.0,5.0,0.0,-26.0,0.0,0.0,0.0,646
2019,78.0,0.0,0.0,2.0,-15.0,-0.0,-7.0,-2.33,-100
2020,93.0,-2.0,-0.66,0.0,-16.0,0.0,-5.0,-1.67,-20099
