Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,582.0,15.0,0.32,29.0,0.0,0.0,21.0,0.46,0
2011,1168.0,47.0,1.04,115.0,-211.0,-0.0,76.0,1.69,213
2012,1126.0,27.0,0.63,95.0,-96.0,-0.0,49.0,1.14,-42
2013,1262.0,36.0,0.85,108.0,-113.0,-0.0,29.0,0.69,33
2014,1325.0,56.0,1.33,136.0,-140.0,-0.0,54.0,1.29,55
2015,1284.0,67.0,1.61,148.0,-165.0,-0.0,71.0,1.69,19
2016,1458.0,61.0,1.45,160.0,1.0,0.01,55.0,1.31,-8
2017,1585.0,30.0,0.72,163.0,-68.0,-0.0,72.0,1.71,-50
2018,1624.0,47.0,1.09,133.0,-26.0,-0.0,62.0,1.48,56
2019,1613.0,63.0,1.51,156.0,-54.0,-0.0,63.0,1.54,34
