Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,64.0,5.0,0.0,5.0,-216.0,-0.0,17.0,0.0,395
2013,61.0,8.0,0.43,11.0,-138.0,-0.0,19.0,1.0,59
2014,62.0,8.0,0.45,14.0,31.0,2.21,17.0,0.94,0
2015,91.0,7.0,0.38,10.0,442.0,44.2,-1.0,-0.05,-12
2016,93.0,10.0,0.6,17.0,462.0,27.18,26.0,1.53,42
2017,105.0,10.0,0.6,17.0,655.0,38.53,10.0,0.59,0
2018,119.0,8.0,0.44,33.0,590.0,17.88,27.0,1.5,-20
2019,127.0,26.0,1.98,31.0,640.0,20.65,-11.0,-0.85,224
2020,134.0,28.0,1.83,35.0,388.0,11.09,-23.0,-1.35,7
