Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,13.0,2.0,0.66,1.0,0.0,0.0,0.0,0.0,0
2011,29.0,4.0,1.32,4.0,-1.0,-0.0,-2.0,-0.67,99
2012,33.0,4.0,2.0,4.0,-1.0,-0.0,-2.0,-1.0,0
2013,36.0,4.0,4.0,4.0,-1.0,-0.0,-2.0,-2.0,0
2014,34.0,4.0,4.0,4.0,-1.0,-0.0,0.0,0.0,0
2015,35.0,4.0,4.0,4.0,-1.0,-0.0,0.0,0.0,0
2016,34.0,4.0,4.0,4.0,-1.0,-0.0,0.0,0.0,0
2017,34.0,4.0,4.0,4.0,-1.0,-0.0,-2.0,-2.0,0
2018,35.0,4.0,4.0,4.0,-1.0,-0.0,0.0,0.0,0
2019,31.0,2.0,2.0,2.0,-1.0,-0.0,-2.0,-2.0,-50
