Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-14.0,-0.32,-5.0,0.0,0.0,-9.0,-0.2,0
2011,16.0,-10.0,-0.19,-8.0,-67.0,-0.0,-28.0,-0.54,30
2012,5.0,-11.0,-0.19,-8.0,-77.0,-0.0,-34.0,-0.58,-11
2013,2.0,-22.0,-0.36,-21.0,-73.0,-0.0,-32.0,-0.52,-110
2014,11.0,-22.0,-0.36,-21.0,-58.0,-0.0,-28.0,-0.45,0
2015,11.0,-12.0,-0.18,-12.0,-37.0,-0.0,-20.0,-0.32,47
2016,4.0,-20.0,-0.29,-20.0,-30.0,-0.0,-22.0,-0.32,-72
2017,0.0,-27.0,-0.35,-26.0,-33.0,-0.0,-23.0,-0.31,-36
2018,23.0,-14.0,-0.14,-14.0,-85.0,-0.0,-12.0,-0.13,49
2019,5.0,-37.0,-1.75,-37.0,-111.0,-0.0,-31.0,-1.82,-177
