Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,15.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0
2014,30.0,5.0,0.84,7.0,67.0,9.57,-2.0,-0.33,148
2015,30.0,22.0,3.66,9.0,162.0,18.0,3.0,0.5,339
2016,40.0,5.0,0.84,10.0,305.0,30.5,12.0,2.0,-77
2017,47.0,2.0,0.33,12.0,231.0,19.25,15.0,2.5,-60
2018,53.0,12.0,1.68,20.0,222.0,11.1,9.0,1.29,497
2019,54.0,11.0,1.83,19.0,207.0,10.89,9.0,1.5,-8
