Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,217.0,5.0,0.34,15.0,7.0,0.47,5.0,0.33,0
2016,217.0,6.0,0.42,18.0,16.0,0.89,-2.0,-0.14,19
2017,231.0,7.0,0.5,16.0,9.0,0.56,8.0,0.57,16
2018,124.0,3.0,0.21,13.0,6.0,0.46,3.0,0.21,-57
2019,245.0,8.0,0.56,19.0,1.0,0.05,6.0,0.43,165
