Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,31.0,4.0,0.32,4.0,3.0,0.75,0.0,0.0,0
2012,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-100
2013,28.0,-2.0,-1.0,4.0,3.0,0.75,-4.0,-2.0,-20099
2014,27.0,-2.0,-1.0,2.0,3.0,1.5,-4.0,-2.0,0
2015,27.0,-2.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,0
2016,29.0,-4.0,-2.0,0.0,1.0,0.0,-4.0,-2.0,-101
2017,34.0,-4.0,-1.32,-2.0,2.0,0.0,-4.0,-1.33,0
2018,62.0,0.0,0.0,0.0,6.0,0.0,-2.0,-0.33,100
2019,61.0,-2.0,-2.0,2.0,6.0,3.0,-2.0,-2.0,-20099
2020,60.0,-2.0,-2.0,2.0,5.0,2.5,-2.0,-0.22,0
