Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,8.0,2.0,0.66,1.0,0.0,0.0,0.0,0.0,0
2011,18.0,2.0,0.66,2.0,0.0,0.0,1.0,0.33,0
2012,18.0,4.0,1.32,4.0,-4.0,-0.0,0.0,0.0,99
2013,16.0,4.0,1.32,4.0,-4.0,-0.0,0.0,0.0,0
2014,18.0,4.0,1.32,4.0,10.0,2.5,-54.0,-18.0,0
2015,20.0,4.0,1.32,4.0,-5.0,-0.0,-1.0,-0.33,0
2016,23.0,4.0,1.0,5.0,-16.0,-0.0,-1.0,-0.25,0
2017,23.0,4.0,1.0,4.0,-15.0,-0.0,3.0,0.75,0
2018,27.0,4.0,1.0,6.0,-21.0,-0.0,3.0,0.75,0
2019,30.0,4.0,1.0,7.0,-25.0,-0.0,1.0,0.25,0
