Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,6.0,-30.0,-30.0,-23.0,-26.0,-0.0,-22.0,-22.0,0
2015,-1.0,-1.0,-1.0,17.0,136.0,8.0,68.0,68.0,96
2016,-1.0,-2.0,-2.0,28.0,169.0,6.04,152.0,152.0,-102
2017,73.0,45.0,-82.47,84.0,221.0,2.63,181.0,6.24,2361
2018,95.0,61.0,-82.39,105.0,279.0,2.66,197.0,5.05,35
