Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,53.0,1.71,87.0,0.0,0.0,-31.0,-1.0,0
2011,2.0,-17.0,1.88,-21.0,-63.0,-0.0,-17.0,1.89,-132
2012,3.0,-25.0,1.77,-36.0,-45.0,-0.0,-23.0,1.64,-47
2013,4.0,-26.0,1.85,-25.0,-38.0,-0.0,-8.0,0.57,-4
2014,4.0,-9.0,2.25,-9.0,-40.0,-0.0,-1.0,0.25,65
2015,4.0,-27.0,2.06,-27.0,-17.0,-0.0,-26.0,2.0,-200
2016,4.0,-27.0,2.05,-27.0,-15.0,-0.0,-22.0,1.69,0
2017,4.0,-15.0,2.11,-15.0,-4.0,-0.0,-14.0,2.0,44
2018,4.0,-23.0,2.07,-23.0,-8.0,-0.0,-21.0,1.91,-53
2019,4.0,-17.0,-0.22,-17.0,-5.0,-0.0,-14.0,-0.21,26
