Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,105.0,8.0,0.18,8.0,0.0,0.0,12.0,0.28,0
2011,206.0,20.0,0.46,19.0,-32.0,-0.0,13.0,0.32,149
2012,221.0,14.0,0.42,18.0,8.0,0.44,16.0,0.48,-30
2013,221.0,6.0,0.18,17.0,1.0,0.06,19.0,0.59,-57
2014,235.0,8.0,0.25,16.0,4.0,0.25,14.0,0.48,33
2015,259.0,13.0,0.39,25.0,-23.0,-0.0,30.0,0.97,62
2016,278.0,20.0,0.6,35.0,-12.0,-0.0,29.0,0.91,53
2017,275.0,25.0,0.76,32.0,2.0,0.06,20.0,0.63,24
2018,284.0,22.0,0.67,36.0,-7.0,-0.0,24.0,0.75,-12
2019,281.0,21.0,0.63,33.0,-25.0,-0.0,36.0,1.13,-4
