Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-2.0,-0.04,-1.0,0.0,0.0,-1.0,-0.02,0
2011,0.0,-4.0,-0.08,-4.0,-1.0,-0.0,-4.0,-0.08,-101
2012,0.0,-4.0,-0.08,-4.0,-1.0,-0.0,-4.0,-0.07,0
2013,0.0,-4.0,-0.04,-4.0,-3.0,-0.0,-4.0,-0.06,0
2014,0.0,-4.0,-0.04,-4.0,-13.0,-0.0,-6.0,-0.07,0
2015,0.0,-4.0,-0.04,-4.0,-8.0,-0.0,-4.0,-0.04,0
2016,1.0,-4.0,-0.44,-4.0,-9.0,-0.0,-8.0,-0.89,0
2017,1.0,-6.0,-0.6,-6.0,-5.0,-0.0,-8.0,-0.8,-50
2018,0.0,-6.0,-6.0,-5.0,-1.0,-0.0,-5.0,-5.0,0
2019,0.0,-7.0,-3.5,-7.0,-20.0,-0.0,-7.0,-3.5,-16
