Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,239.0,20.0,0.54,18.0,0.0,0.0,6.0,0.16,0
2011,543.0,77.0,2.02,77.0,164.0,2.13,63.0,1.66,284
2012,593.0,-91.0,-2.39,-52.0,86.0,0.0,76.0,2.0,-218
2013,559.0,14.0,0.36,59.0,26.0,0.44,47.0,1.21,115
2014,603.0,32.0,0.81,75.0,27.0,0.36,35.0,0.88,128
2015,600.0,29.0,0.75,72.0,36.0,0.5,32.0,0.82,-9
