Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,56.0,2.0,2.0,-2.0,0.0,0.0,-31.0,-31.0,0
2011,98.0,-15.0,-15.0,-20.0,178.0,0.0,-9.0,-9.0,-846
2012,90.0,-2.0,-2.0,-2.0,177.0,0.0,10.0,10.0,86
2013,51.0,-19.0,-19.0,-21.0,75.0,0.0,-12.0,-12.0,-854
2014,50.0,-2.0,-2.0,-2.0,211.0,0.0,0.0,0.0,89
2015,40.0,-6.0,-6.0,-2.0,197.0,0.0,-9.0,-9.0,-201
2016,-1.0,4.0,4.0,-97.0,395.0,0.0,-12.0,-12.0,166
2017,0.0,2.0,2.0,-78.0,1844.0,0.0,-15.0,-15.0,-50
2018,-3.0,-5.0,-2.5,-91.0,5441.0,0.0,-11.0,-5.5,-348
2019,24.0,-2.0,-2.0,-44.0,7815.0,0.0,-19.0,-19.0,59
