Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,19.0,2.0,1.0,2.0,-4.0,-0.0,-1.0,-0.5,0
2012,42.0,0.0,0.0,0.0,-8.0,0.0,-3.0,-3.0,-100
2013,42.0,2.0,2.0,2.0,-3.0,-0.0,-3.0,-3.0,19900
2014,48.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,-100
2015,53.0,2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,19900
2016,58.0,2.0,2.0,2.0,-5.0,-0.0,-2.0,-2.0,0
2017,59.0,2.0,2.0,2.0,-6.0,-0.0,-2.0,-2.0,0
2018,64.0,2.0,2.0,2.0,-6.0,-0.0,-1.0,-1.0,0
2019,61.0,-2.0,-2.0,-2.0,-4.0,-0.0,-4.0,-4.0,-199
2020,58.0,-2.0,-2.0,-2.0,-3.0,-0.0,-5.0,-5.0,0
