Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,44.0,7.0,0.88,13.0,-4.0,-0.0,3.0,0.38,0
2016,41.0,-54.0,-4.92,-47.0,6.0,0.0,-10.0,-0.91,-870
2017,19.0,-63.0,-5.25,-60.0,7.0,0.0,-13.0,-1.08,-16
