Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,22.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0
2011,44.0,4.0,0.2,10.0,8.0,0.8,9.0,0.43,66
2012,44.0,4.0,0.2,7.0,24.0,3.43,-3.0,-0.16,0
2013,47.0,4.0,0.2,9.0,59.0,6.56,8.0,0.42,0
2014,47.0,4.0,0.24,4.0,70.0,17.5,-2.0,-0.11,0
2015,49.0,4.0,0.24,8.0,94.0,11.75,4.0,0.22,0
2016,47.0,2.0,0.12,5.0,53.0,10.6,2.0,0.11,-40
2017,48.0,2.0,0.12,8.0,89.0,11.13,3.0,0.17,0
2018,48.0,5.0,0.26,8.0,81.0,10.13,3.0,0.17,99
2019,48.0,4.0,0.2,7.0,81.0,11.57,0.0,0.0,-16
