Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-2.0,-0.18,-1.0,0.0,0.0,-2.0,-0.18,0
2011,0.0,-4.0,-0.36,-6.0,-1.0,-0.0,-5.0,-0.45,-101
2012,0.0,-4.0,-0.36,-4.0,-1.0,-0.0,-4.0,-0.36,0
2013,1.0,-7.0,-0.54,-4.0,-2.0,-0.0,-5.0,-0.38,-75
2014,4.0,-20.0,-0.96,-17.0,-4.0,-0.0,-5.0,-0.24,-186
2015,4.0,-16.0,-0.52,-17.0,-34.0,-0.0,-11.0,-0.35,19
2016,4.0,-23.0,-0.62,-23.0,-20.0,-0.0,-21.0,-0.57,-43
2017,4.0,-31.0,-0.56,-31.0,-11.0,-0.0,-28.0,-0.51,-34
2018,4.0,-38.0,-0.42,-38.0,-6.0,-0.0,-25.0,-0.27,-22
2019,4.0,-16.0,-0.64,-19.0,-27.0,-0.0,-16.0,-0.67,57
