Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,202.0,4.0,0.12,4.0,11.0,2.75,-2.0,-0.06,0
2012,294.0,2.0,0.06,6.0,16.0,2.67,0.0,0.0,-50
2013,309.0,5.0,0.15,11.0,17.0,1.55,-2.0,-0.06,148
2014,348.0,5.0,0.15,14.0,6.0,0.43,2.0,0.06,0
2015,501.0,5.0,0.14,14.0,79.0,5.64,-3.0,-0.08,0
2016,781.0,-2.0,-0.04,12.0,29.0,2.42,16.0,0.33,-139
2017,775.0,3.0,0.06,21.0,39.0,1.86,9.0,0.18,250
2018,839.0,9.0,0.18,26.0,41.0,1.58,0.0,0.0,199
2019,888.0,16.0,3.2,38.0,31.0,0.82,33.0,6.6,77
2020,811.0,12.0,1.48,34.0,33.0,0.97,25.0,0.49,-25
