Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,56.0,2.0,0.4,5.0,-26.0,-0.0,3.0,0.6,0
2012,64.0,5.0,1.0,10.0,-20.0,-0.0,9.0,1.8,148
2013,70.0,6.0,1.5,11.0,-25.0,-0.0,7.0,1.75,19
2014,78.0,7.0,1.75,10.0,-33.0,-0.0,0.0,0.0,16
2015,97.0,10.0,2.5,20.0,71.0,3.55,8.0,2.0,42
2016,98.0,6.0,1.5,27.0,80.0,2.96,8.0,2.0,-40
2017,94.0,7.0,1.75,27.0,75.0,2.78,5.0,1.25,16
2018,102.0,3.0,0.75,28.0,87.0,3.11,14.0,3.5,-57
2019,176.0,19.0,4.75,39.0,70.0,1.79,21.0,5.25,531
2020,222.0,11.0,2.75,25.0,68.0,2.72,6.0,1.5,-42
