Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,232.0,-4.0,-0.12,-2.0,-130.0,-0.0,36.0,1.03,0
2015,276.0,-67.0,-1.31,2.0,-186.0,-0.0,42.0,0.82,-1579
2016,318.0,-3.0,-0.06,7.0,-149.0,-0.0,42.0,0.79,95
2017,350.0,8.0,0.16,37.0,-195.0,-0.0,59.0,1.13,367
2018,371.0,13.0,0.25,40.0,-176.0,-0.0,61.0,1.15,62
